DateTime,HMD_pct,HMD_pct_Linear_fit
2017-04-30,95.49859437751005,90.81844286933568
2017-05-31,96.63630924369748,90.42821723338659
2017-06-30,96.07429513888889,90.05057952117781
2017-07-31,94.6765692204301,89.66035388522872
2017-08-31,93.69024193548387,89.27012824927965
2017-09-30,94.08095486111112,88.89249053707084
2017-10-31,95.82230510752687,88.50226490112178
2017-11-30,95.22631597222221,88.12462718891297
2017-12-31,95.7167069892473,87.7344015529639
2018-01-31,95.4118244719592,87.34417591701481
2018-04-30,95.03223140495868,86.22385070412872
2018-05-31,93.63064516129032,85.83362506817966
2018-06-30,94.15580902777778,85.45598735597085
2018-07-31,94.705625,85.06576172002178
2018-08-31,93.25758400537634,84.67553608407269
2018-09-30,93.66584230635638,84.29789837186391
2018-10-31,95.99299395161292,83.90767273591482
2018-11-30,96.32816319444444,83.53003502370603
2018-12-31,96.71134408602151,83.13980938775694
2019-01-31,96.13482190860215,82.74958375180788
2019-02-28,97.11239211309524,82.39712188707966
2019-03-31,94.8799126344086,82.00689625113057
2019-04-30,95.80327777777778,81.62925853892179
2019-05-31,97.29230846774193,81.2390329029727
2019-06-30,95.56219097222221,80.86139519076391
2019-07-31,97.90540994623656,80.47116955481482
2019-08-31,95.07168346774193,80.08094391886576
2019-09-30,94.7885,79.70330620665695
2019-10-31,95.68287298387096,79.31308057070788
2019-11-30,94.31964236111111,78.9354428584991
2019-12-31,97.00778561827957,78.54521722255001
2020-01-31,97.72626344086021,78.15499158660091
2020-02-29,98.0563110632184,77.78994179813242
2020-03-31,25.910033602150534,77.39971616218335
2020-04-30,0.0,77.02207844997454
2020-05-31,0.0,76.63185281402548
2020-06-30,0.0,76.25421510181667
2020-07-31,0.0,75.8639894658676
2020-08-31,0.0,75.47376382991851
2020-09-30,0.0,75.09612611770973
2020-10-31,0.0,74.70590048176064
2020-11-30,0.0,74.32826276955186
2020-12-31,0.0,73.93803713360276
2021-01-31,0.0,73.5478114976537
2021-02-28,56.19217261904762,73.19534963292548
2021-03-31,95.71161962365592,72.80512399697639
2021-04-30,74.42803819444444,72.42748628476761
2021-05-31,96.03900873655915,72.03726064881852
2021-06-30,96.52253125,71.65962293660974
2021-07-31,96.29050067204302,71.26939730066064
2021-08-31,96.54500504201681,70.87917166471158
2021-09-30,94.04851041666667,70.50153395250277
2021-10-31,93.25435147849463,70.1113083165537
2021-11-30,95.56644791666666,69.7336706043449
2021-12-31,94.21145497311828,69.34344496839583
2022-01-31,95.42324260752689,68.95321933244674
2022-02-28,96.78798363095238,68.60075746771852
2022-03-31,94.46231518817204,68.21053183176946
2022-04-30,94.72049652777778,67.83289411956065
2022-05-31,95.54211357526883,67.44266848361158
2022-06-30,95.55143055555556,67.0650307714028
2022-07-31,95.56356518817203,66.67480513545371
2022-08-31,95.69430131004367,66.28457949950462
